Date,avr_d,tw_d,avr_t,tw_t
2020/1/15,-0.000236463,-0.003943,0.368385782,0.435793
2020/1/16,0.001884627,0.002485,0.370270409,0.438278
2020/1/17,0.001466634,0.003957,0.371737043,0.442235
2020/1/20,0.002616761,0.003051,0.374353804,0.445286
2020/1/30,-0.022914869,-0.060074,0.351438936,0.385212
2020/1/31,0.001777457,0.004932,0.353216393,0.390144
2020/2/3,-0.001584559,-0.011155,0.351631835,0.378989
2020/2/4,0.000492628,0.013314,0.352124463,0.392303
2020/2/5,-0.000134264,-0.000454,0.351990198,0.391849
2020/2/6,0.001014585,0.015172,0.353004783,0.407021
2020/2/7,-0.000567338,-0.011046,0.352437445,0.395975
2020/2/10,-0.000135698,-0.003932,0.352301748,0.392043
2020/2/11,0.000860855,0.006332,0.353162603,0.398375
2020/2/12,0.000539221,0.00906,0.353701823,0.407435
2020/2/13,0.000278023,0.001931,0.353979847,0.409366
2020/2/14,0.00173941,0.002672,0.355719257,0.412038
2020/2/17,0.000552232,-0.002486,0.356271489,0.409552
2020/2/18,-0.000257437,-0.003631,0.356014051,0.405921
2020/2/19,0.000786988,0.008022,0.356801039,0.413943
2020/2/20,0.000788687,-0.002811,0.357589725,0.411132
2020/2/21,-5.41206E-06,-0.003849,0.357584313,0.407283
2020/2/24,-0.000813734,-0.012193,0.35677058,0.39509
2020/2/25,-0.000387783,-0.00136,0.356382796,0.39373
2020/2/26,-0.000246825,-0.008733,0.356135971,0.384997
2020/2/27,-0.001739079,-0.013764,0.354396892,0.371233
2020/3/2,-0.000169027,-0.009217,0.354227864,0.362016
2020/3/3,0.000741363,0.011901,0.354969228,0.373917
2020/3/4,0.000336032,0.004533,0.355305259,0.37845
2020/3/5,0.001045312,0.011646,0.356350572,0.390096
2020/3/6,0.000321299,-0.014201,0.356671871,0.375895
2020/3/9,-0.00290936,-0.030428,0.35376251,0.345467
2020/3/10,-0.00043541,0.001493,0.353327101,0.34696
2020/3/11,-0.000312839,-0.008004,0.353014261,0.338956
2020/3/12,-0.00273314,-0.04852,0.350281122,0.290436
2020/3/13,-0.001108626,-0.032938,0.349172496,0.257498
2020/3/16,-0.000117395,-0.038521,0.349055101,0.218977
2020/3/17,-0.000204963,-0.028063,0.348850138,0.190914
2020/3/18,5.38873E-05,-0.021354,0.348904026,0.16956
2020/3/19,-0.000193617,-0.062091,0.348710409,0.107469
2020/3/20,3.52032E-05,0.055149,0.348745612,0.162618
2020/3/23,-1.29207E-05,-0.030741,0.348732691,0.131877
2020/3/24,6.42095E-05,0.043298,0.3487969,0.175175
2020/3/25,3.73891E-05,0.03967,0.34883429,0.214845
2020/3/26,8.27188E-05,0.009032,0.348917008,0.223877
2020/3/27,-3.99722E-05,0.003212,0.348877036,0.227089
2020/3/30,6.6458E-05,-0.003074,0.348943494,0.224015
2020/3/31,2.81902E-05,0.003099,0.348971685,0.227114
2020/4/1,0.000134765,-0.003143,0.34910645,0.223971
2020/4/6,0.000115459,0.016407,0.349221909,0.240378
2020/4/7,0.000135903,0.0152,0.349357812,0.255578
2020/4/8,3.22158E-05,0.016521,0.349390028,0.272099
2020/4/9,2.51742E-07,0.000406,0.34939028,0.272505
2020/4/10,-6.54099E-06,0.008848,0.349383739,0.281353
2020/4/13,0.000115007,-0.006468,0.349498746,0.274885
2020/4/14,9.27634E-05,0.023088,0.349591509,0.297973
2020/4/15,2.47739E-05,0.011808,0.349616283,0.309781
2020/4/16,-1.17049E-05,-0.007909,0.349604578,0.301872
2020/4/17,3.22028E-06,0.006193,0.349607799,0.308065
2020/4/20,0.000216622,0.001428,0.34982442,0.309493
2020/4/21,-0.00025989,-0.027709,0.349564531,0.281784
2020/4/22,0.000214696,0.003741,0.349779226,0.285525
2020/4/23,0.000166261,0.006025,0.349945488,0.29155
2020/4/24,0.000227571,-0.000657,0.350173059,0.290893
2020/4/27,0.000421146,0.023701,0.350594205,0.314594
2020/4/28,0.000191274,0.00777,0.350785479,0.322364
2020/4/29,0.000430448,0.016761,0.351215927,0.339125
2020/4/30,0.000641891,0.020924,0.351857818,0.360049
2020/5/4,-0.000409362,-0.022618,0.351448456,0.337431
2020/5/5,0.000840283,0.006077,0.352288739,0.343508
2020/5/6,0.000553165,-0.000457,0.352841904,0.343051
2020/5/7,0.001271611,0.00669,0.354113515,0.349741
2020/5/8,-0.000286546,0.006998,0.353826969,0.356739
2020/5/11,0.001720199,0.009817,0.355547168,0.366556
2020/5/12,-0.000582922,-0.009754,0.354964245,0.356802
2020/5/13,0.001032276,0.005041,0.355996522,0.361843
2020/5/14,-0.002291683,-0.014661,0.353704839,0.347182
2020/5/15,0.000488072,-0.001061,0.354192911,0.346121
2020/5/18,0.000117353,-0.0006,0.354310264,0.345521
2020/5/19,0.00099667,0.012985,0.355306934,0.358506
2020/5/20,0.000134485,0.003172,0.355441419,0.361678
2020/5/21,0.001475042,0.008488,0.356916461,0.370166
2020/5/22,-0.002585891,-0.017713,0.35433057,0.352453
2020/5/25,0.003385883,0.007421,0.357716453,0.359874
2020/5/26,0.00241772,0.011534,0.360134173,0.371408
2020/5/27,0.001127007,0.001136,0.36126118,0.372544
2020/5/28,-0.002335619,-0.005792,0.358925562,0.366752
2020/5/29,0.001395721,0.001694,0.360321283,0.368446
2020/6/1,0.005825096,0.012722,0.366146378,0.381168
2020/6/2,0.00223722,0.004684,0.368383598,0.385852
2020/6/3,0.005987725,0.017841,0.374371324,0.403693
2020/6/4,0.002885678,0.003442,0.377257001,0.407135
2020/6/5,0.005485941,0.004452,0.382742943,0.411587
2020/6/8,0.003780832,0.008494,0.386523774,0.420081
2020/6/9,-4.53294E-05,0.002071,0.386478445,0.422152
2020/6/10,0.000820646,0.006011,0.387299091,0.428163
2020/6/11,-0.013786455,-0.018263,0.373512636,0.4099
2020/6/12,-0.003012665,-0.007543,0.370499971,0.402357
2020/6/15,0.001092859,-0.007621,0.37159283,0.394736
2020/6/16,0.00616606,0.018438,0.377758891,0.413174
2020/6/17,0.00386754,0.003727,0.38162643,0.416901
2020/6/18,0.003833449,0.00206,0.385459879,0.418961
2020/6/19,0.000921535,0.000162,0.386381415,0.419123
2020/6/22,0.002053629,0.005243,0.388435043,0.424366
2020/6/23,-0.001182437,0.002261,0.387252606,0.426627
2020/6/24,0.000437647,0.003436,0.387690254,0.430063
2020/6/29,-0.004104691,-0.007473,0.383585562,0.42259
2020/6/30,0.005140362,0.00839,0.388725924,0.43098
2020/7/1,0.003704836,0.007699,0.392430761,0.438679
2020/7/2,0.006496541,0.010241,0.398927302,0.44892
2020/7/3,0.003580013,0.004589,0.402507314,0.453509
2020/7/6,0.011513976,0.015981,0.41402129,0.46949
2020/7/7,-0.001577835,-0.001757,0.412443455,0.467733
2020/7/8,0.00891873,0.006687,0.421362185,0.47442
2020/7/9,0.004377215,-0.00071,0.4257394,0.47371
2020/7/10,-0.010274625,-0.016017,0.415464774,0.457693
2020/7/13,0.008640144,0.010958,0.424104918,0.468651
2020/7/14,-0.00336635,-0.007803,0.420738569,0.460848
2020/7/15,0.000482459,0.000917,0.421221028,0.461765
2020/7/16,0.002559235,0.001386,0.423780263,0.463151
2020/7/17,-0.005225307,-0.005409,0.418554956,0.457742
2020/7/20,0.000443095,0.000281,0.418998051,0.458023
2020/7/21,0.048355749,0.008615,0.4673538,0.466638
2020/7/22,0.002829632,0.007506,0.470183432,0.474144
2020/7/23,0.000390135,-0.000855,0.470573568,0.473289
2020/7/24,-0.007074944,-0.015659,0.463498624,0.45763
2020/7/27,-0.003819306,-0.004833,0.459679318,0.452797
2020/7/28,-0.003199192,-0.009724,0.456480126,0.443073
2020/7/29,0.002452517,0.007639,0.458932643,0.450712
2020/7/30,0.002404816,0.009331,0.46133746,0.460043
2020/7/31,0.001319443,0.002107,0.462656903,0.46215
2020/8/3,-7.22423E-05,-0.007113,0.462584661,0.455037
2020/8/4,0.002007641,0.013075,0.464592302,0.468112
2020/8/5,0.001967888,0.007446,0.46656019,0.475558
2020/8/6,0.00066338,0.00713,0.46722357,0.482688
2020/8/7,0.000176459,-0.006911,0.467400028,0.475777
2020/8/10,0.001599287,0.004787,0.468999316,0.480564
2020/8/11,-0.001794012,-0.005502,0.467205304,0.475062
2020/8/12,0.000314915,-0.001281,0.467520219,0.473781
2020/8/13,0.001364226,0.002321,0.468884445,0.476102
2020/8/14,0.002137616,0.005604,0.471022061,0.481706
2020/8/17,0.005096824,0.010047,0.476118885,0.491753
2020/8/18,0.00072065,-0.007109,0.476839535,0.484644
2020/8/19,-8.93257E-05,-0.005032,0.47675021,0.479612
2020/8/20,-0.01207876,-0.033844,0.46467145,0.445768
2020/8/21,0.0037855,0.018665,0.46845695,0.464433
2020/8/24,0.001296151,0.001234,0.4697531,0.465667
2020/8/25,0.002048738,0.006391,0.471801838,0.472058
2020/8/26,0.001627326,0.001318,0.473429164,0.473376
2020/8/27,0.000473147,-0.005642,0.473902311,0.467734
2020/8/28,0.001272956,0.001232,0.475175267,0.468966
2020/8/31,0.002252597,-0.007073,0.477427864,0.461893
2020/9/1,0.000405343,0.004431,0.477833208,0.466324
2020/9/2,0.001766067,0.001542,0.479599275,0.467866
2020/9/3,0.001991195,0.004012,0.48159047,0.471878
2020/9/4,0.000226442,-0.006617,0.481816912,0.465261
2020/9/7,0.001964321,-0.001046,0.483781233,0.464215
2020/9/8,-0.001274066,0.00253,0.482507167,0.466745
2020/9/9,0.000943486,-0.002239,0.483450653,0.464506
2020/9/10,0.000309526,0.001632,0.483760179,0.466138
2020/9/11,-0.002984921,-0.0033,0.480775258,0.462838
2020/9/14,0.001913388,0.008173,0.482688647,0.471011
2020/9/15,0.000687451,0.002622,0.483376098,0.473633
2020/9/16,0.000641552,0.002215,0.48401765,0.475848
2020/9/17,-0.000475259,-0.002432,0.483542391,0.473416
2020/9/18,0.002757487,0.00462,0.486299878,0.478036
2020/9/21,5.68233E-05,-0.005103,0.486356702,0.472933
2020/9/22,-0.003853592,-0.013735,0.482503109,0.459198
2020/9/23,-0.001595163,-0.003488,0.480907947,0.45571
2020/9/24,-0.005157188,-0.025801,0.475750759,0.429909
2020/9/25,-0.001586124,-0.004606,0.474164635,0.425303
2020/9/28,0.001310758,0.019275,0.475475393,0.444578
2020/9/29,0.00049777,0.001058,0.475973163,0.445636
2020/9/30,0.000327597,0.003542,0.47630076,0.449178
2020/10/5,0.000769902,0.004191,0.477070661,0.453369
2020/10/6,0.000956113,0.010798,0.478026774,0.464167
2020/10/7,0.0003178,0.001385,0.478344574,0.465552
2020/10/8,0.00061573,0.006098,0.478960304,0.47165
2020/10/12,-0.000313214,0.000875,0.47864709,0.472525
2020/10/13,-7.40217E-05,-0.002891,0.478573068,0.469634
2020/10/14,0.001516878,-0.000153,0.480089946,0.469481
2020/10/15,-3.16671E-05,-0.00448,0.480058279,0.465001
2020/10/16,-0.001081836,-0.004814,0.478976443,0.460187
2020/10/19,0.002309916,0.00952,0.481286358,0.469707
2020/10/20,-0.000313302,0.001098,0.480973056,0.470805
2020/10/21,0.000437661,-0.000235,0.481410717,0.47057
2020/10/22,0.000401755,0.002494,0.481812473,0.473064
2020/10/23,0.000757468,0.000725,0.482569941,0.473789
2020/10/26,8.4805E-05,0.00308,0.482654746,0.476869
2020/10/27,3.22072E-05,-0.000915,0.482686953,0.475954
2020/10/28,-0.001558916,-0.006195,0.481128037,0.469759
2020/10/29,-0.000720556,-0.007851,0.480407481,0.461908
2020/10/30,-0.00151156,-0.008263,0.478895921,0.453645
2020/11/2,-2.90661E-05,0.001664,0.478866855,0.455309
2020/11/3,0.001938824,0.010969,0.48080568,0.466278
2020/11/4,0.001332409,0.006098,0.482138089,0.472376
2020/11/5,0.000400298,0.004616,0.482538386,0.476992
2020/11/6,0.00079418,0.004639,0.483332567,0.481631
2020/11/9,0.002864261,0.011309,0.486196828,0.49294
2020/11/10,-0.001206151,0.002086,0.484990677,0.495026
2020/11/11,0.003002266,0.013909,0.487992943,0.508935
2020/11/12,-0.001779272,-0.005283,0.486213671,0.503652
2020/11/13,0.001654941,0.001808,0.487868612,0.50546
2020/11/16,0.002922198,0.009604,0.49079081,0.515064
2020/11/17,0.002030079,0.002981,0.492820889,0.518045
2020/11/18,-0.001981854,0.008634,0.490839035,0.526679
2020/11/19,0.001128182,0.000948,0.491967217,0.527627
2020/11/20,0.001044277,0.001185,0.493011494,0.528812
2020/11/23,0.003988625,0.009295,0.497000119,0.538107
2020/11/24,-0.000466431,-0.003328,0.496533688,0.534779
2020/11/25,0.001640065,-0.002592,0.498173754,0.532187
2020/11/26,0.004244035,0.009321,0.502417789,0.541508
2020/11/27,0.003630562,0.002183,0.506048351,0.543691
2020/11/30,0.003359287,-0.007327,0.509407638,0.536364
2020/12/1,0.001990942,0.008355,0.51139858,0.544719
2020/12/2,0.001220792,0.002678,0.512619372,0.547397
2020/12/3,-0.000652996,0.000586,0.511966376,0.547983
2020/12/4,0.002915915,0.01073,0.514882292,0.558713
2020/12/7,0.00058798,0.002998,0.515470272,0.561711
2020/12/8,0.000103722,0.001814,0.515573995,0.563525
2020/12/9,0.003455578,0.006456,0.519029573,0.569981
2020/12/10,-0.002679272,-0.00726,0.516350301,0.562721
2020/12/11,-0.003728734,-0.002341,0.512621567,0.56038
2020/12/14,0.002394386,0.001876,0.515015952,0.562256
2020/12/15,-0.005083738,-0.011009,0.509932214,0.551247
2020/12/16,0.004758802,0.017153,0.514691017,0.5684
2020/12/17,-0.000154546,-0.001111,0.514536471,0.567289
2020/12/18,-0.000169953,-0.00256,0.514366518,0.564729
2020/12/21,0.003740963,0.008512,0.518107481,0.573241
2020/12/22,-0.005741746,-0.014853,0.512365735,0.558388
2020/12/23,0.001825335,0.004685,0.514191069,0.563073
2020/12/24,0.002747679,0.004954,0.516938748,0.568027
2020/12/25,0.002081593,0.004373,0.519020341,0.5724
2020/12/28,0.003960738,0.01186,0.522981079,0.58426
2020/12/29,0.000274882,-0.001032,0.52325596,0.583228
2020/12/30,0.002095099,0.012823,0.52535106,0.596051
2020/12/31,0.000592257,0.000234,0.525943317,0.596285
2021/1/4,0.004471182,0.011536,0.530414498,0.607821
2021/1/5,0.000799815,0.004445,0.531214314,0.612266
2021/1/6,-0.007279315,-0.007725,0.523934998,0.604541
2021/1/7,0.003592607,0.008958,0.527527605,0.613499
2021/1/8,0.001031847,0.01169,0.528559453,0.625189
2021/1/11,0.002840356,0.005672,0.531399809,0.630861
2021/1/12,-0.005629725,-0.011162,0.525770083,0.619699
2021/1/13,0.003378696,0.01417,0.52914878,0.633869
2021/1/14,0.001277839,0.004689,0.530426619,0.638558
2021/1/15,-0.004605975,-0.015899,0.525820644,0.622659
2021/1/18,-0.000568184,-0.005336,0.525252459,0.617323
2021/1/19,0.000764015,0.008882,0.526016474,0.626205
2021/1/20,-0.006676053,-0.023284,0.519340421,0.602921
2021/1/21,0.000842466,0.012102,0.520182887,0.615023
2021/1/22,0.000854526,0.00697,0.521037413,0.621993
2021/1/25,0.00014407,0.006176,0.521181483,0.628169
2021/1/26,-0.001161879,-0.014313,0.520019605,0.613856
2021/1/27,0.000662632,0.005713,0.520682236,0.619569
2021/1/28,-0.001262347,-0.015854,0.51941989,0.603715
2021/1/29,-0.001908176,-0.01867,0.517511714,0.585045
2021/2/1,-0.000306016,0.009862,0.517205698,0.594907
2021/2/2,0.000505055,0.016749,0.517710753,0.611656
2021/2/3,0.000471056,0.002721,0.518181809,0.614377
2021/2/4,0.000116214,-0.003752,0.518298022,0.610625
2021/2/5,0.000471027,0.005151,0.51876905,0.615776
2021/2/17,0.003355896,0.028339,0.522124946,0.644115
2021/2/18,0.002947487,0.008272,0.525072433,0.652387
2021/2/19,0.00273927,-0.001386,0.527811703,0.651001
2021/2/22,0.004373224,0.008116,0.532184927,0.659117
2021/2/23,0.001868772,0.010105,0.534053699,0.669222
2021/2/24,-0.000880495,-0.008551,0.533173204,0.660671
2021/2/25,0.002577141,0.014196,0.535750345,0.674867
2021/2/26,-0.001125024,-0.02276,0.534625321,0.652107
2021/3/2,2.03096E-05,-0.003117,0.53464563,0.64899
2021/3/3,0.001711373,0.014297,0.536357003,0.663287
2021/3/4,0.000470947,-0.011554,0.53682795,0.651733
2021/3/5,0.001131339,-0.004759,0.53795929,0.646974
2021/3/8,0.000973266,-0.000879,0.538932556,0.646095
2021/3/9,0.001200879,0.005518,0.540133435,0.651613
2021/3/10,0.000855404,0.00384,0.540988839,0.655453
2021/3/11,-0.000135366,0.015265,0.540853473,0.670718
2021/3/12,0.000462796,0.003023,0.541316269,0.673741
2021/3/15,0.004785828,0.001851,0.546102096,0.675592
2021/3/16,0.001178403,0.004127,0.547280499,0.679719
2021/3/17,0.000440416,-0.001768,0.547720915,0.677951
2021/3/18,0.003657425,0.008087,0.55137834,0.686038
2021/3/19,0.001432384,-0.010972,0.552810724,0.675066
2021/3/22,0.004553718,0.009331,0.557364442,0.684397
2021/3/23,-0.00264514,-0.001904,0.554719301,0.682493
2021/3/24,0.001206959,0.000818,0.55592626,0.683311
2021/3/25,-0.000301471,0.003271,0.55562479,0.686582
2021/3/26,0.002911556,0.010555,0.558536346,0.697137
2021/3/29,0.000104079,0.008295,0.558640425,0.705432
2021/3/30,0.00327625,0.008437,0.561916675,0.713869
2021/3/31,0.001448782,-0.003123,0.563365457,0.710746
2021/4/1,0.002914783,0.001089,0.566280241,0.711835
2021/4/6,0.005863588,0.008854,0.572143828,0.720689
2021/4/7,0.007224194,0.00669,0.579368022,0.727379
2021/4/8,0.006554771,0.007485,0.585922793,0.734864
2021/4/9,0.000282743,-0.004032,0.586205536,0.730832
2021/4/12,0.00676528,0.004292,0.592970816,0.735124
2021/4/13,-0.006248526,-0.003033,0.58672229,0.732091
2021/4/14,-0.003222485,-0.001661,0.583499805,0.73043
2021/4/15,0.005878417,0.012958,0.589378222,0.743388
2021/4/16,0.006187904,0.013681,0.595566126,0.757069
2021/4/19,0.009468086,0.01391,0.605034212,0.770979
2021/4/20,0.00174571,0.005783,0.606779922,0.776762
2021/4/21,0.003251137,-0.002734,0.610031059,0.774028
2021/4/22,-0.0062138,-0.007914,0.603817259,0.766114
2021/4/23,0.001482625,0.00926,0.605299884,0.775374
2021/4/26,0.004742603,0.016967,0.610042487,0.792341
2021/4/27,0.001464056,0.002106,0.611506542,0.794447
2021/4/28,0.00269749,0.003361,0.614204032,0.797808
2021/4/29,-0.001645174,0.001406,0.612558858,0.799214
2021/5/3,-0.008413634,-0.019177,0.604145225,0.780037
2021/5/4,-0.009056155,-0.025923,0.59508907,0.754114
2021/5/5,0.000364393,-0.003029,0.595453463,0.751085
2021/5/6,0.000244145,0.0111,0.595697608,0.762185
2021/5/7,0.001589169,0.015958,0.597286777,0.778143
2021/5/10,0.000985302,0.003282,0.59827208,0.781425
2021/5/11,-0.004272102,-0.040837,0.593999978,0.740588
2021/5/12,-0.006634332,-0.050317,0.587365645,0.690271
2021/5/13,0.000257199,-0.0112,0.587622844,0.679071
2021/5/14,-0.000445994,0.006319,0.587176851,0.68539
2021/5/17,-0.0002429,-0.036819,0.586933951,0.648571
2021/5/18,0.000194181,0.055926,0.587128132,0.704497
2021/5/19,-9.30522E-06,0.003001,0.587118827,0.707498
2021/5/20,3.63841E-05,-0.007932,0.587155211,0.699566
2021/5/21,0.000140197,0.018803,0.587295408,0.718369
2021/5/24,0.000128103,0.00697,0.587423511,0.725339
2021/5/25,-0.000133148,0.011148,0.587290363,0.736487
2021/5/26,0.000125497,0.002886,0.58741586,0.739373
2021/5/27,-1.55959E-06,-0.001134,0.587414301,0.738239
2021/5/28,0.000209439,0.017364,0.58762374,0.755603
2021/5/31,-4.3302E-05,0.011457,0.587580438,0.76706
2021/6/1,0.000270342,0.007497,0.58785078,0.774557
2021/6/2,0.000249257,0.002293,0.588100037,0.77685
2021/6/3,0.000653866,0.006169,0.588753903,0.783019
2021/6/4,-0.000351295,-0.00736,0.588402608,0.775659
2021/6/7,0.000305828,-0.003325,0.588708436,0.772334
2021/6/8,-0.000513497,0.001756,0.588194939,0.77409
2021/6/9,-0.000557442,-0.006808,0.587637498,0.767282
2021/6/10,0.000210044,0.00687,0.587847542,0.774152
2021/6/11,1.26975E-05,0.002481,0.587860239,0.776633
2021/6/15,0.000468256,0.008311,0.588328495,0.784944
2021/6/16,-7.78707E-06,-0.002372,0.588320708,0.782572
2021/6/17,0.000290029,0.00642,0.588610738,0.788992
2021/6/18,8.39868E-05,-0.003473,0.588694725,0.785519
2021/6/21,-0.000338288,-0.006714,0.588356437,0.778805
2021/6/22,0.000615981,0.004531,0.588972418,0.783336
2021/6/23,9.77788E-05,0.009299,0.589070197,0.792635
2021/6/24,0.000605285,0.009533,0.589675482,0.802168
2021/6/25,0.000574235,0.007058,0.590249717,0.809226
2021/6/28,0.002479864,0.008074,0.592729581,0.8173
2021/6/29,0.000372865,-0.002516,0.593102446,0.814784
2021/6/30,0.002172378,0.013371,0.595274824,0.828155
2021/7/1,-0.00109156,-0.001576,0.594183264,0.826579
2021/7/2,9.23924E-05,0.00295,0.594275657,0.829529
2021/7/5,0.00229658,0.014611,0.596572237,0.84414
2021/7/6,-6.86808E-05,0.000618,0.596503556,0.844758
2021/7/7,0.000954876,-0.00625,0.597458433,0.838508
2021/7/8,0.001041332,0.005649,0.598499765,0.844157
2021/7/9,1.95432E-05,-0.012861,0.598519308,0.831296
2021/7/12,0.002544979,0.005993,0.601064287,0.837289
2021/7/13,-0.000960072,-0.006831,0.600104215,0.830458
2021/7/14,-0.000449979,-0.004366,0.599654237,0.826092
2021/7/15,0.001954217,0.014752,0.601608454,0.840844
2021/7/16,0.001316789,0.005922,0.602925242,0.846766
2021/7/19,0.001680759,-0.003349,0.604606002,0.843417
2021/7/20,-0.003132422,-0.019288,0.601473579,0.824129
2021/7/21,0.000630326,-0.008269,0.602103906,0.81586
2021/7/22,0.001708725,0.007303,0.603812631,0.823163
2021/7/23,0.001512885,0.004973,0.605325516,0.828136
2021/7/26,0.002348121,-0.00782,0.607673637,0.820316
2021/7/27,-0.002905637,-0.010171,0.604768,0.810145
2021/7/28,-0.003797491,-0.0095,0.600970509,0.800645
2021/7/29,0.002305799,0.019558,0.603276308,0.820203
2021/7/30,-0.000561281,-0.009686,0.602715027,0.810517
2021/8/2,0.001653459,0.014804,0.604368486,0.825321
2021/8/3,0.000620945,0.001777,0.604989431,0.827098
2021/8/4,0.000670503,0.004436,0.605659934,0.831534
2021/8/5,0.00045321,-0.000687,0.606113144,0.830847
2021/8/6,-7.19232E-05,-0.002602,0.606041221,0.828245
2021/8/9,-0.00253713,-0.005617,0.603504091,0.822628
2021/8/10,-0.002018603,-0.009616,0.601485488,0.813012
2021/8/11,-0.002140577,-0.006627,0.599344912,0.806385
2021/8/12,0.001325724,0.003794,0.600670636,0.810179
2021/8/13,-0.001791196,-0.015688,0.59887944,0.794491
2021/8/16,-0.002178618,-0.011429,0.596700822,0.783062
2021/8/17,-0.000592961,-0.013291,0.596107861,0.769771
2021/8/18,0.000551824,0.018927,0.596659685,0.788698
2021/8/19,-0.001639426,-0.026937,0.595020259,0.761761
2021/8/20,8.63954E-05,0.002515,0.595106654,0.764276
2021/8/23,0.001446906,0.025108,0.59655356,0.789384
2021/8/24,0.000692516,0.002311,0.597246076,0.791695
2021/8/25,0.001312274,0.010828,0.59855835,0.802523
2021/8/26,0.000634403,-0.003745,0.599192753,0.798778
2021/8/27,0.000731475,0.00838,0.599924229,0.807158
2021/8/30,0.001547209,0.011453,0.601471437,0.818611
2021/8/31,0.000631107,0.002236,0.602102545,0.820847
2021/9/1,0.000106534,-0.000681,0.602209079,0.820166
2021/9/2,-0.000764734,-0.008275,0.601444345,0.811891
2021/9/3,0.001212888,0.007121,0.602657233,0.819012
2021/9/6,-0.000966338,-0.008112,0.601690895,0.8109
2021/9/7,-0.000534304,0.000673,0.601156591,0.811573
2021/9/8,-0.001194091,-0.009909,0.5999625,0.801664
2021/9/9,0.000696026,0.003246,0.600658526,0.80491
2021/9/10,0.001145129,0.012117,0.601803656,0.817027
2021/9/13,0.001659978,0.003025,0.603463634,0.820052
2021/9/14,0.00050736,0.000417,0.603970993,0.820469
2021/9/15,-5.85927E-05,-0.002293,0.603912401,0.818176
2021/9/16,0.000413885,-0.001153,0.604326286,0.817023
2021/9/17,0.000117221,-0.000129,0.604443506,0.816894
2021/9/22,-0.002074075,-0.018955,0.602369432,0.797939
2021/9/23,0.001686879,0.011365,0.60405631,0.809304
2021/9/24,0.000876339,0.008185,0.604932649,0.817489
2021/9/27,0.000973679,0.001596,0.605906328,0.819085
2021/9/28,0.001136922,-0.00536,0.60704325,0.813725
2021/9/29,-0.001865379,-0.017038,0.605177871,0.796687
2021/9/30,0.00111564,0.006671,0.606293511,0.803358
2021/10/1,-0.003880021,-0.026139,0.60241349,0.777219
2021/10/4,-0.000549735,-0.01257,0.601863754,0.764649
2021/10/5,0.000275891,0.004557,0.602139645,0.769206
2021/10/6,0.000370569,-0.005174,0.602510214,0.764032
2021/10/7,0.002811944,0.021297,0.605322158,0.785329
2021/10/8,0.000618265,-0.002665,0.605940424,0.782664
2021/10/12,-0.000728779,-0.015097,0.605211645,0.767567
2021/10/13,0.000158921,-0.006966,0.605370566,0.760601
2021/10/14,0.000258426,0.002021,0.605628992,0.762622
2021/10/15,0.001056886,0.01431,0.606685879,0.776932
2021/10/18,0.001052654,0.00235,0.607738532,0.779282
2021/10/19,0.000860312,0.009407,0.608598844,0.788689
2021/10/20,0.000493476,0.000789,0.60909232,0.789478
2021/10/21,0.000526131,0.001576,0.609618451,0.791054
2021/10/22,0.000192653,-0.002975,0.609811104,0.788079
2021/10/25,0.00092016,0.00556,0.610731264,0.793639
2021/10/26,0.000679856,0.007494,0.61141112,0.801133
2021/10/27,0.000968642,0.003378,0.612379762,0.804511
2021/10/28,7.01271E-05,0.000085,0.612449889,0.804596
2021/10/29,0.00058088,-0.00091,0.613030769,0.803686
2021/11/1,0.002811362,0.006746,0.615842131,0.810432
2021/11/2,-0.001839016,-0.001532,0.614003115,0.8089
2021/11/3,-0.00048599,0.004757,0.613517125,0.813657
2021/11/4,0.001767383,-0.000063,0.615284508,0.813594
2021/11/5,-0.005873738,0.00889,0.60941077,0.822484
2021/11/8,-0.000976601,0.008841,0.608434169,0.831325
2021/11/9,0.000543554,0.004008,0.608977724,0.835333
2021/11/10,0.000737156,0.000765,0.60971488,0.836098
2021/11/11,0.00111193,-0.004652,0.61082681,0.831446
2021/11/12,0.000620079,0.006674,0.611446889,0.83812
2021/11/15,0.003045647,0.006612,0.614492536,0.844732
2021/11/16,0.001032429,0.003389,0.615524965,0.848121
2021/11/17,0.001661699,0.00563,0.617186665,0.853751
2021/11/18,0.000228167,0.004141,0.617414832,0.857892
2021/11/19,-0.000364128,-0.005163,0.617050704,0.852729
2021/11/22,0.002473797,0.001247,0.619524501,0.853976
2021/11/23,-0.00309613,-0.008865,0.61642837,0.845111
2021/11/24,0.002246783,0.00425,0.618675154,0.849361
2021/11/25,0.000694212,0.000994,0.619369366,0.850355
2021/11/26,-0.00442079,-0.01806,0.614948576,0.832295
2021/11/29,-0.00243766,-0.00112,0.612510916,0.831175
2021/11/30,0.002047938,0.006111,0.614558853,0.837286
2021/12/1,0.00121135,0.010035,0.615770203,0.847321
2021/12/2,-0.001260414,0.000994,0.614509789,0.848315
2021/12/3,0.002283695,0.002493,0.616793485,0.850808
2021/12/6,0.001282548,0.006044,0.618076033,0.856852
2021/12/7,0.001318167,0.00392,0.6193942,0.860772
2021/12/8,0.002239967,0.006149,0.621634168,0.866921
2021/12/9,0.000426732,0.002449,0.6220609,0.86937
2021/12/10,0.000448315,-0.004965,0.622509215,0.864405
2021/12/13,0.003185287,-0.001888,0.625694501,0.862517
