season,st_id,beta
202403,2102,0.245120511
202403,2104,0.562014633
202403,2107,0.316081613
202403,2332,0.79480792
202403,2337,0.774746086
202403,2371,1.022015326
202403,2375,1.31881644
202403,2387,0.572333103
202403,2409,1.077648596
202403,2477,0.833941894
202403,2506,0.596477703
202403,2515,0.82377203
202403,2516,0.770064559
202403,2527,0.830516906
202403,2601,0.391807379
202403,2603,1.127368333
202403,2606,0.474538335
202403,2607,0.71463713
202403,2609,1.114918781
202403,2614,0.690594276
202403,2615,1.319909187
202403,2617,0.753523661
202403,2641,0.615971797
202403,2718,0.595866306
202403,2820,0.142000517
202403,2838,0.525294889
202403,2881,0.773714839
202403,2882,0.913932298
202403,2883,0.706463885
202403,2887,0.534882509
202403,2915,0.502102977
202403,3006,1.40993257
202403,3015,1.003680519
202403,3026,0.404099264
202403,3308,0.730718638
202403,3323,0.985230234
202403,3481,1.108495289
202403,3498,1.092045588
202403,3605,1.685936065
202403,3622,1.113014156
202403,3689,1.864111945
202403,3703,0.880503069
202403,3709,0.8057409
202403,3714,0.99845449
202403,4142,0.618823332
202403,4430,0.56441256
202403,4438,0.331866076
202403,4540,1.44877586
202403,4541,0.843675311
202403,4564,0.967219245
202403,4577,-0.227001102
202403,4720,1.149596522
202403,4916,0.819231064
202403,5438,0.887855236
202403,5469,0.760297962
202403,5481,1.046236213
202403,5511,0.433569687
202403,5521,0.465178232
202403,5531,0.512752435
202403,5608,0.800962993
202403,5876,0.392116885
202403,5905,-0.047607697
202403,6108,1.035504412
202403,6158,0.264121549
202403,6191,0.875187361
202403,6220,0.572856571
202403,6477,1.200520906
202403,6582,1.347547888
202403,8021,1.610873582
202403,8240,0.824592089
202403,8249,1.279432228
202403,8415,0.320406807
202403,8421,0.76344788
202403,8432,0.473806237
202403,9904,0.651843902
202403,9907,0.409033954
202304,1109,0.378717011
202304,1218,0.420482081
202304,1220,0.583499548
202304,1314,0.946129895
202304,1402,0.724150941
202304,1418,-0.363769434
202304,1440,1.040250779
202304,1445,1.90007398
202304,1453,1.209464237
202304,1455,0.806522734
202304,1457,0.360657707
202304,1466,1.11409864
202304,1467,0.259082796
202304,1598,0.9853291
202304,1618,2.016473026
202304,1701,0.71448415
202304,1702,0.478213368
202304,1708,1.051149815
202304,1802,1.264167691
202304,1806,1.773931618
202304,1810,1.488003368
202304,1904,0.442795872
202304,1907,1.000341335
202304,1909,0.713841948
202304,2002,0.58522651
202304,2010,0.649373065
202304,2022,1.126403844
202304,2029,0.536501647
202304,2062,1.427515529
202304,2070,-0.289697838
202304,2103,0.725648004
202304,2104,0.387999991
202304,2316,1.126497517
202304,2317,1.469122162
202304,2323,1.633492388
202304,2362,1.371358163
202304,2392,0.93862466
202304,2409,0.651389682
202304,2430,0.112353736
202304,2442,1.255818988
202304,2501,0.992482048
202304,2505,1.173022738
202304,2506,1.150252106
202304,2511,0.436117927
202304,2514,0.672874177
202304,2515,1.573299919
202304,2520,0.945275979
202304,2524,0.706363843
202304,2534,0.605704588
202304,2536,0.843545305
202304,2537,1.079571733
202304,2545,0.681117439
202304,2547,0.969348854
202304,2611,0.113746958
202304,2641,1.572743804
202304,2643,0.600851111
202304,2705,0.674223035
202304,3031,0.46314608
202304,3048,0.711175614
202304,3052,0.993105408
202304,3189,0.649943769
202304,3266,1.086107488
202304,3481,0.546399689
202304,3484,0.955824694
202304,3490,0.733193256
202304,3512,0.765010178
202304,3607,1.754677044
202304,3628,-0.174949034
202304,3712,2.064718551
202304,4173,0.743736509
202304,4420,0.588916949
202304,4526,1.821984841
202304,4744,1.122355695
202304,4973,1.587977761
202304,5011,0.461486031
202304,5202,1.654161066
202304,5356,1.092411521
202304,5512,1.182243212
202304,5519,1.994063999
202304,5522,0.022280976
202304,5534,0.525388453
202304,5608,1.304072339
202304,6120,0.90958746
202304,6153,1.373060985
202304,6163,1.074801438
202304,6171,0.231277542
202304,6248,0.639522919
202304,6265,1.36740327
202304,6271,1.146594819
202304,6603,0.460697956
202304,6609,0.450594753
202304,8021,0.058549012
202304,8047,0.448307927
202304,8182,1.063946629
202304,8213,0.947099059
202304,8401,0.861724889
202304,8403,0.345856435
202304,8473,2.07273282
202304,9934,1.251749293
202304,9946,0.849589013
202401,1217,0.33527585
202401,1218,0.453776838
202401,1307,0.500483162
202401,1310,0.500346191
202401,1314,0.9299117
202401,1409,0.717360381
202401,1413,0.546660353
202401,1444,0.44005696
202401,1447,0.419601342
202401,1449,0.864942768
202401,1455,0.644030778
202401,1460,0.359737541
202401,1464,0.29958086
202401,1467,-0.022757646
202401,1473,1.237594227
202401,1474,0.627664793
202401,1516,1.034461065
202401,1517,0.66854963
202401,1527,0.384971699
202401,1540,0.468276076
202401,1598,0.700912222
202401,1708,0.541024786
202401,1709,0.448835488
202401,1710,0.794682057
202401,1714,0.320090912
202401,1718,0.560944316
202401,1737,0.241005735
202401,1815,1.990255735
202401,1909,0.582862937
202401,2007,0.880620442
202401,2017,0.789138958
202401,2023,0.761951829
202401,2034,0.406098249
202401,2038,0.736983898
202401,2102,0.663053834
202401,2312,0.983429242
202401,2349,1.005798951
202401,2362,1.238070768
202401,2393,1.093132531
202401,2399,1.389431952
202401,2474,0.431559145
202401,2489,0.884456389
202401,2514,0.79991373
202401,2538,0.757013518
202401,2545,0.553405968
202401,2601,0.314239414
202401,2603,0.903570218
202401,2605,0.405312735
202401,2609,0.820238724
202401,2612,0.469089184
202401,2615,0.775176386
202401,2704,0.550869076
202401,2820,0.172890055
202401,2832,0.525256402
202401,2851,0.851876857
202401,2852,0.680981885
202401,2867,-0.178295772
202401,2897,0.411968392
202401,2905,0.672997501
202401,2915,0.435199329
202401,3048,0.57079614
202401,3050,1.140907804
202401,3202,0.94346154
202401,3221,1.070364724
202401,3490,0.201750953
202401,3576,0.650445188
202401,3605,0.921746786
202401,3714,1.033891435
202401,4566,0.753094937
202401,4714,1.83009365
202401,4716,1.06495672
202401,4720,0.52006165
202401,4905,0.837345463
202401,4956,0.758198233
202401,4960,1.368632058
202401,4973,1.644804914
202401,5014,0.658040167
202401,5464,0.838997721
202401,5498,1.327661114
202401,5512,0.621586125
202401,5515,0.857697602
202401,5530,-0.081746902
202401,6153,0.903931917
202401,6164,1.280624803
202401,6265,1.449860355
202401,6706,1.215377154
202401,8011,0.88814107
202401,8021,0.75529111
202401,8044,0.610225775
202401,8104,1.196859789
202401,8110,1.492706817
202401,8131,0.382391896
202401,8182,1.249851933
202401,8473,0.905187769
202401,8928,0.477450826
202401,8938,0.426603867
202401,9902,-0.405299477
202401,9904,0.998984107
202401,9944,0.034982298
202401,9945,0.674719663
202401,1201,0.233823096
202401,1217,0.358948154
202401,1218,0.265594968
202401,1307,0.486894726
202401,1310,0.537011968
202401,1314,0.978416257
202401,1321,0.444861278
202401,1409,0.623583721
202401,1413,0.432707325
202401,1444,0.464252797
202401,1447,0.42254946
202401,1449,0.713668688
202401,1455,0.691322413
202401,1460,0.447332734
202401,1464,0.304735396
202401,1467,-0.05365585
202401,1473,0.797665474
202401,1474,0.64557258
202401,1517,0.687177142
202401,1527,0.427641804
202401,1540,0.475826251
202401,1598,0.622469268
202401,1708,0.534800783
202401,1710,0.72660365
202401,1714,0.318897186
202401,1718,0.596330167
202401,1737,0.239159072
202401,1909,0.55976882
202401,2007,0.940730096
202401,2017,0.721996071
202401,2023,0.735075753
202401,2031,0.880814136
202401,2034,0.424524815
202401,2038,0.751525454
202401,2102,0.548606889
202401,2312,0.940198287
202401,2349,0.974155111
202401,2362,1.601464884
202401,2444,0.467588054
202401,2474,0.46915835
202401,2489,1.120828842
202401,2514,0.510767631
202401,2538,0.465578795
202401,2545,0.570122647
202401,2601,0.380644513
202401,2603,0.780070891
202401,2605,0.544885315
202401,2609,1.069010982
202401,2612,0.489877192
202401,2615,1.116383572
202401,2704,0.669076021
202401,2820,0.246965878
202401,2832,0.551083373
202401,2851,0.900126446
202401,2852,0.641190605
202401,2867,-0.244422659
202401,2881,0.712743299
202401,2882,0.841983861
202401,2883,0.819332778
202401,2888,0.718285495
202401,2897,0.412709597
202401,2905,0.76205126
202401,2915,0.553418451
202401,3050,1.092813523
202401,3057,1.180946591
202401,3221,0.942888524
202401,3490,0.511612767
202401,3576,0.613819162
202401,3714,1.151607594
202401,4714,1.750418538
202401,4716,1.298335494
202401,4720,0.436918572
202401,4905,0.866208911
202401,4956,0.863515576
202401,4960,1.353570049
202401,4973,1.643639704
202401,5014,0.514740449
202401,5450,0.595125715
202401,5464,0.799421749
202401,5498,1.427120297
202401,5515,0.885155101
202401,6114,0.743190239
202401,6153,0.761139744
202401,6164,1.051284355
202401,6265,1.488504067
202401,8011,0.821473229
202401,8044,0.798518551
202401,8104,1.163390021
202401,8107,0.009497161
202401,8110,1.266115775
202401,8131,0.47466332
202401,8182,1.033699028
202401,8473,0.750636888
202401,8928,0.6247522
202401,8938,0.515001297
202401,9902,-0.312764022
202401,9904,0.997730772
202401,9928,0.275659603
202401,9944,0.049423023
202401,9945,0.783024895
202402,1102,0.304282172
202402,1310,0.697988218
202402,1455,0.801548188
202402,1464,0.680695493
202402,1528,1.251305055
202402,1532,1.031070134
202402,1570,1.360355867
202402,1605,1.122994479
202402,1617,1.005289496
202402,1708,0.645863477
202402,1709,0.777233999
202402,1718,0.766066299
202402,1721,0.960066112
202402,1815,1.197706205
202402,1909,0.782154207
202402,2030,0.37337412
202402,2031,1.084011136
202402,2034,0.44761329
202402,2062,0.94594661
202402,2069,0.460936605
202402,2102,1.057340184
202402,2107,0.878659051
202402,2323,1.116665778
202402,2337,0.51991135
202402,2344,0.830371749
202402,2369,1.275338093
202402,2375,1.122905031
202402,2390,0.930383138
202402,2409,0.720251849
202402,2426,1.019698552
202402,2461,0.816843307
202402,2477,1.144770262
202402,2492,1.30703432
202402,2509,1.018189642
202402,2520,1.425714653
202402,2537,1.29300221
202402,2601,0.919889343
202402,2603,1.038640103
202402,2605,0.88661094
202402,2609,1.061000971
202402,2612,0.962629292
202402,2614,0.981563315
202402,2615,1.250782252
202402,2867,0.809866177
202402,2905,0.765859016
202402,2915,0.988686731
202402,3049,1.097163025
202402,3060,1.329929606
202402,3211,0.622977007
202402,3306,1.267054207
202402,3323,0.968728917
202402,3360,1.091221597
202402,3481,0.82072811
202402,3528,0.264320087
202402,3591,1.125251406
202402,3605,1.038762014
202402,3607,1.248910323
202402,3669,1.176730886
202402,3703,0.913069336
202402,3706,1.260257875
202402,3714,0.970480392
202402,4155,0.889211323
202402,4306,0.933162382
202402,4541,0.935172599
202402,4555,1.030092579
202402,4716,1.304986036
202402,4746,1.100571854
202402,4906,1.202269974
202402,4956,1.364319595
202402,5011,0.731629662
202402,5014,0.726755114
202402,5202,1.405747283
202402,5272,1.296105414
202402,5488,0.943230979
202402,5498,1.326486313
202402,5603,0.929854091
202402,5608,1.105507619
202402,6116,0.992592972
202402,6142,1.05998129
202402,6153,1.111612276
202402,6158,0.806611127
202402,6163,1.337643532
202402,6164,0.799147745
202402,6194,0.927367618
202402,6220,0.570573958
202402,6240,0.733715878
202402,6248,0.697125463
202402,6552,1.077503795
202402,6582,1.144237648
202402,6603,0.795447512
202402,6727,0.532158262
202402,8039,0.929549982
202402,8043,0.341670765
202402,8044,1.089910829
202402,8104,1.147751121
202402,8107,0.947896236
202402,8367,0.701386907
202402,8916,0.521944635
202402,8938,0.557646894
202402,9907,0.670583272
202402,1102,0.306111327
202402,1310,0.692512686
202402,1455,0.84430169
202402,1464,0.683589902
202402,1528,1.276385238
202402,1532,1.078280224
202402,1570,1.336656839
202402,1605,1.132512366
202402,1708,0.587993842
202402,1709,0.734473539
202402,1718,0.755168463
202402,1815,1.313880369
202402,1909,0.790122204
202402,2030,0.364844234
202402,2031,1.082747682
202402,2034,0.446653437
202402,2062,1.066988773
202402,2069,0.452081188
202402,2102,1.063629626
202402,2107,0.893474459
202402,2323,1.062352184
202402,2337,0.513508468
202402,2344,0.80288001
202402,2369,1.242668571
202402,2375,1.132957
202402,2390,0.875911512
202402,2409,0.738442967
202402,2426,1.015934927
202402,2461,0.839869485
202402,2477,1.158105303
202402,2492,1.272995522
202402,2509,1.039053217
202402,2520,1.434703325
202402,2535,0.631168981
202402,2537,1.384364346
202402,2601,0.908128014
202402,2603,1.018294938
202402,2605,0.837778825
202402,2609,0.920608127
202402,2612,0.90156705
202402,2614,0.967244279
202402,2615,1.080369833
202402,2852,0.843207446
202402,2867,0.865091685
202402,2881,1.005148633
202402,2882,1.108322672
202402,2888,0.856400018
202402,2905,0.67089371
202402,2915,0.989044184
202402,3049,1.099906043
202402,3060,1.37530513
202402,3211,0.693144226
202402,3306,1.238963911
202402,3323,1.131126499
202402,3481,0.813822936
202402,3550,0.903053223
202402,3605,1.03855122
202402,3607,1.234622614
202402,3703,0.918783986
202402,3706,1.282225645
202402,3714,0.966941331
202402,4306,0.936132972
202402,4532,1.023163573
202402,4541,1.005365593
202402,4716,1.189890588
202402,4746,1.105718955
202402,4906,1.200043218
202402,4960,0.901924491
202402,5011,0.720410892
202402,5014,0.761930274
202402,5202,1.416948839
202402,5272,1.352841013
202402,5392,1.444251716
202402,5398,0.890504285
202402,5488,1.00018296
202402,5498,1.291481742
202402,5603,0.91429064
202402,5608,1.01684651
202402,6114,1.30794239
202402,6116,1.012002938
202402,6152,0.973942664
202402,6153,1.193988533
202402,6158,0.822840227
202402,6163,1.240375906
202402,6164,0.796892957
202402,6194,0.947385994
202402,6220,0.554738388
202402,6248,0.695682129
202402,6552,1.236545562
202402,6582,1.209863448
202402,6727,0.535821287
202402,8043,0.344295463
202402,8044,1.062421751
202402,8076,0.81952005
202402,8104,1.14398071
202402,8107,1.108897019
202402,8403,0.607033704
202402,8916,0.533848157
202402,8938,0.522627326
202402,9907,0.649022959
202503,1304,0.487144991
202503,1305,0.391806354
202503,1326,1.054296258
202503,1409,1.020188183
202503,1419,-0.217787023
202503,1515,0.215462885
202503,1517,-0.173614308
202503,1526,-0.329630854
202503,1528,0.94098785
202503,1532,0.240233477
202503,1608,1.211839005
202503,1708,-0.01227012
202503,1718,0.437875144
202503,1907,0.042565043
202503,2034,0.022624925
202503,2102,-0.057404557
202503,2305,1.506470262
202503,2316,1.062369956
202503,2323,1.108178827
202503,2327,2.446253906
202503,2331,1.144566605
202503,2332,1.056058423
202503,2362,0.971412867
202503,2413,1.231579605
202503,2425,1.201976411
202503,2457,2.315591682
202503,2462,0.510310407
202503,2485,0.775870092
202503,2489,0.972371169
202503,2495,1.280220399
202503,2498,1.43881921
202503,2527,0.930022118
202503,2606,0.216842756
202503,2611,-0.08323931
202503,2615,-0.185005463
202503,2617,-0.066686596
202503,2718,0.255031086
202503,2851,-0.053328711
202503,2867,0.033628928
202503,2905,0.464301398
202503,2915,0.4742783
202503,3015,1.249497936
202503,3022,0.94611496
202503,3027,1.07037535
202503,3050,0.860381365
202503,3105,1.789682575
202503,3188,0.389504977
202503,3209,0.613165041
202503,3356,0.760223671
202503,3490,1.48175383
202503,3518,1.247574788
202503,3540,0.881144462
202503,3615,1.336649203
202503,3622,0.415830839
202503,3687,0.669919366
202503,3691,1.007880606
202503,3703,0.571376226
202503,3704,1.555873776
202503,4123,0.051347448
202503,4438,0.490938358
202503,4523,0.262590568
202503,4533,0.972374762
202503,4566,0.822232277
202503,4714,0.669616975
202503,4716,0.946852875
202503,4736,0.150178152
202503,4746,0.275616943
202503,4906,1.17799762
202503,4933,0.754299687
202503,4956,1.569407623
202503,4973,1.463557587
202503,5283,0.396010194
202503,5299,1.254630068
202503,5438,1.05700277
202503,5511,0.131519193
202503,5515,-0.314421419
202503,5519,0.489248121
202503,5522,0.185656976
202503,5905,0.263612495
202503,6109,1.086747343
202503,6116,1.079608295
202503,6152,0.677845496
202503,6234,1.134706127
202503,6265,0.818115094
202503,6470,0.714774459
202503,6494,0.822564082
202503,6582,-0.531947587
202503,6901,0.787894848
202503,8071,0.971538448
202503,8085,1.369077247
202503,8105,0.987415263
202503,8110,2.73845214
202503,8171,0.679221023
202503,8183,1.330409379
202503,8249,1.655558243
202503,8415,0.123607591
202503,9914,0.433004254
202503,9924,0.159763144
202503,9933,0.284766374
202503,9935,0.648977523
202503,1304,0.687207997
202503,1305,0.719832104
202503,1326,1.160620755
202503,1409,0.591779099
202503,1419,-0.437674642
202503,1437,0.304993523
202503,1515,0.655562289
202503,1528,0.538031753
202503,1532,0.42902474
202503,1598,0.551674747
202503,1608,1.011641814
202503,1708,0.260225846
202503,1718,0.50668671
202503,1907,-0.03727421
202503,2034,0.320077161
202503,2102,0.2404906
202503,2305,0.99050678
202503,2323,0.978632131
202503,2331,0.791070334
202503,2332,1.064580876
202503,2362,0.881546878
202503,2425,1.167164098
202503,2457,1.74490722
202503,2485,0.940581456
202503,2489,0.4904465
202503,2495,1.116111149
202503,2498,1.085594678
202503,2527,1.07283228
202503,2606,0.444916968
202503,2615,0.003364939
202503,2617,0.283630548
202503,2718,0.54173227
202503,2816,0.204089063
202503,2851,0.124809819
202503,2867,0.375577381
202503,2883,0.640590791
202503,2887,0.313614688
202503,2905,0.521596266
202503,2915,0.56912401
202503,3015,0.670597526
202503,3022,1.029788541
202503,3027,0.623569535
202503,3050,0.462156651
202503,3105,1.725403292
202503,3188,0.405300613
202503,3209,0.774423425
202503,3356,0.792063357
202503,3490,1.193380685
202503,3521,0.641741944
202503,3540,0.775957219
202503,3607,0.403916545
202503,3615,1.260419955
202503,3622,0.564114596
202503,3687,0.669080713
202503,3691,0.910017074
202503,3703,0.552225408
202503,3704,1.494003107
202503,4123,0.352510426
202503,4303,0.700263901
202503,4438,0.484833804
202503,4523,0.427719612
202503,4533,1.150849325
202503,4543,0.748084485
202503,4566,0.499268123
202503,4714,0.72615684
202503,4716,0.688578393
202503,4736,0.294856196
202503,4746,0.246593466
202503,4906,1.196695659
202503,4933,0.727685853
202503,4956,1.610013917
202503,4973,1.246028503
202503,5283,0.511073087
202503,5299,0.993907532
202503,5438,1.447688075
202503,5511,0.145088073
202503,5515,-0.267295707
202503,5519,0.582962514
202503,5522,0.528392521
202503,5905,0.578291667
202503,6114,1.140922422
202503,6116,0.891982808
202503,6220,0.439455589
202503,6234,1.038688106
202503,6265,1.247904015
202503,6432,1.087530818
202503,6470,0.685151984
202503,6751,-0.230192588
202503,6901,0.703116447
202503,8071,0.885346403
202503,8105,0.923765229
202503,8110,2.467781824
202503,8171,0.761993961
202503,8183,1.428143532
202503,8249,1.209695341
202503,8415,0.069098817
202503,9914,0.470739484
202503,9924,0.087418752
202503,9933,0.541256314
202503,9935,0.714638519
202404,1101,0.494980078
202404,1102,0.236263226
202404,1301,1.180132839
202404,1309,0.83544225
202404,1313,0.769235533
202404,1314,0.719136007
202404,1402,0.593454794
202404,1451,0.396299879
202404,1460,0.446187609
202404,1463,0.618858915
202404,1464,0.221866891
202404,1466,0.535511307
202404,1595,1.72569984
202404,1598,0.923099317
202404,1802,0.763734958
202404,1907,0.375117614
202404,2029,0.435067769
202404,2069,0.571734716
202404,2227,1.341280571
202404,2316,0.93216277
202404,2362,0.969376972
202404,2371,0.996030682
202404,2387,0.580493121
202404,2409,1.193643763
202404,2413,1.314467079
202404,2425,1.038258286
202404,2430,0.206072032
202404,2444,0.92308116
202404,2474,0.391301641
202404,2492,1.299694755
202404,2501,0.668011925
202404,2511,0.364379684
202404,2515,0.385126355
202404,2524,0.735315055
202404,2527,1.02603975
202404,2534,0.50961012
202404,2536,0.178509368
202404,2537,0.912867457
202404,2538,0.684554227
202404,2547,0.522310575
202404,2612,0.899076201
202404,2614,0.742445038
202404,2816,0.353037247
202404,2903,0.765277096
202404,3022,1.257591457
202404,3024,0.790081277
202404,3028,0.267537479
202404,3048,1.162063067
202404,3049,1.027140809
202404,3056,0.527240562
202404,3060,0.962816994
202404,3114,0.358172424
202404,3128,0.770198281
202404,3272,1.443542989
202404,3346,1.082158962
202404,3481,1.078766447
202404,3498,1.660195157
202404,3501,0.66749704
202404,3576,1.049213436
202404,3605,1.996524155
202404,3607,0.999376682
202404,3704,1.395593541
202404,3709,0.529068114
202404,4111,0.031753081
202404,4432,0.410777029
202404,4551,0.750353474
202404,4707,0.512462472
202404,4714,1.336366048
202404,4949,1.087351232
202404,4960,0.482527515
202404,5014,0.583668405
202404,5213,0.300933515
202404,5328,1.559323372
202404,5438,1.661016011
202404,5512,0.541970151
202404,5519,0.62842946
202404,5530,0.730361921
202404,5531,-0.015857874
202404,5534,0.682727394
202404,6114,1.095976946
202404,6120,1.13083585
202404,6153,1.566749169
202404,6156,0.727760992
202404,6163,1.35015153
202404,6179,0.925252663
202404,6220,0.451021132
202404,6282,1.11705162
202404,6405,1.450738933
202404,6706,2.601505637
202404,6770,1.663540704
202404,6835,0.795206131
202404,8011,1.092236983
202404,8071,1.754077322
202404,8072,0.616286436
202404,8088,1.372504837
202404,8105,1.241044274
202404,8107,1.102738153
202404,8183,1.268408427
202404,8213,0.629105217
202404,9946,0.869306396
202501,1301,0.998291656
202501,1303,0.979730677
202501,1313,1.009195026
202501,1325,1.119948756
202501,1326,1.005945226
202501,1409,1.003605106
202501,1440,1.046471605
202501,1449,1.239014882
202501,1451,0.997966391
202501,1473,1.090903103
202501,1527,1.002903478
202501,1528,1.273859917
202501,1563,1.0983098
202501,1568,1.129538513
202501,1603,1.153114513
202501,1605,1.301162887
202501,1714,0.729710585
202501,1718,0.998845858
202501,1802,1.128239781
202501,1909,0.995156717
202501,2010,0.917785635
202501,2023,0.60208207
202501,2027,0.817467456
202501,2034,1.158101364
202501,2038,1.014021254
202501,2103,0.817482654
202501,2104,1.023837374
202501,2107,0.555700819
202501,2316,1.305016663
202501,2331,1.371433032
202501,2354,1.284239492
202501,2390,1.25572489
202501,2406,1.205406762
202501,2409,1.223169194
202501,2498,1.153526739
202501,2511,0.829681933
202501,2534,0.84218194
202501,2547,0.926318125
202501,2607,0.953256107
202501,2736,1.104220858
202501,2832,0.827034888
202501,2851,0.680206079
202501,2852,0.855410575
202501,2867,0.804503093
202501,2897,0.626441749
202501,2905,1.03922883
202501,2915,0.967387411
202501,3028,0.811944712
202501,3048,1.273516081
202501,3050,1.218742427
202501,3052,0.863094006
202501,3060,1.17754702
202501,3062,1.323946445
202501,3189,1.337028877
202501,3311,0.599118893
202501,3540,1.251350275
202501,3550,1.196860272
202501,3557,1.067105005
202501,3576,1.178239293
202501,3605,1.312303912
202501,3615,1.35375442
202501,3691,1.217799828
202501,3701,1.427277973
202501,3704,1.247016953
202501,3714,1.21078126
202501,4123,1.044725121
202501,4167,1.213846767
202501,4173,0.932433684
202501,4420,1.119852366
202501,4526,1.320690695
202501,4555,1.385024494
202501,4566,1.313229473
202501,4714,1.3596594
202501,4746,1.217717157
202501,4934,1.267780154
202501,5213,1.003464874
202501,5306,1.144789173
202501,5512,0.901537872
202501,5876,0.306808302
202501,6114,1.322694702
202501,6116,1.195685471
202501,6156,1.198828297
202501,6179,1.191915804
202501,6218,1.265550167
202501,6271,1.292735509
202501,6443,1.240364256
202501,6477,1.237281276
202501,6485,1.395387427
202501,6505,1.008363815
202501,6684,1.447165837
202501,6706,1.336258508
202501,6770,1.262115694
202501,8044,1.084885267
202501,8105,1.226769594
202501,8110,1.258897082
202501,8415,0.690230888
202501,8473,1.137443464
202501,8938,1.155849151
202501,9919,1.072445378
202501,9951,1.017996502
202501,1301,0.994194466
202501,1303,0.967670785
202501,1313,1.020813419
202501,1326,1.005982493
202501,1409,1.00733027
202501,1440,1.075134953
202501,1449,1.258171472
202501,1451,1.00332526
202501,1460,0.828221843
202501,1471,1.009573134
202501,1473,1.101808381
202501,1527,1.003416147
202501,1528,1.260781614
202501,1563,1.097525433
202501,1603,1.163515969
202501,1605,1.293555279
202501,1714,0.739160353
202501,1718,1.003599186
202501,1909,0.989398753
202501,2010,0.922739709
202501,2023,0.612900035
202501,2025,1.150087582
202501,2027,0.803658646
202501,2029,0.914301358
202501,2034,1.160925141
202501,2038,1.019604711
202501,2103,0.806011811
202501,2104,1.021897043
202501,2305,1.277213145
202501,2316,1.297181127
202501,2331,1.366211639
202501,2354,1.277519399
202501,2390,1.22997155
202501,2406,1.22109522
202501,2409,1.219612498
202501,2431,1.141057659
202501,2498,1.194311609
202501,2511,0.84434008
202501,2534,0.850503004
202501,2547,0.919565394
202501,2736,1.112675155
202501,2832,0.829424386
202501,2851,0.684223144
202501,2852,0.852096748
202501,2867,0.790832828
202501,2882,1.059400105
202501,2905,1.040775797
202501,2915,0.979589376
202501,3028,0.795826561
202501,3048,1.266473063
202501,3049,1.17211781
202501,3050,1.219830517
202501,3052,0.853639549
202501,3057,0.977727111
202501,3060,1.18919396
202501,3062,1.302034754
202501,3189,1.328029905
202501,3540,1.275566756
202501,3550,1.200085058
202501,3557,1.083333712
202501,3576,1.203183281
202501,3605,1.315672412
202501,3615,1.345103395
202501,3691,1.222311241
202501,3701,1.438134569
202501,3704,1.27115232
202501,3714,1.200708613
202501,4123,1.041018839
202501,4420,1.113873945
202501,4526,1.296875269
202501,4540,1.418902954
202501,4555,1.345096655
202501,4566,1.300814735
202501,4714,1.32674401
202501,4746,1.215697793
202501,4934,1.312145312
202501,5213,1.030212339
202501,5306,1.151433389
202501,5512,0.890037294
202501,5876,0.29326323
202501,6114,1.370921647
202501,6116,1.197207764
202501,6141,1.087609885
202501,6156,1.218076233
202501,6271,1.297038438
202501,6443,1.251105857
202501,6477,1.235348984
202501,6485,1.408178528
202501,6504,1.138033544
202501,6505,1.035606248
202501,6684,1.44139944
202501,6706,1.369974485
202501,6770,1.252010646
202501,8044,1.079272768
202501,8105,1.214364118
202501,8110,1.263838062
202501,8473,1.108379394
202501,8938,1.172326225
202501,9919,1.019146029
202501,9951,1.017125751
202502,1102,0.695728458
202502,1104,0.618337126
202502,1217,0.416374877
202502,1218,0.462691896
202502,1229,1.039592394
202502,1310,1.354347624
202502,1313,1.241322435
202502,1316,0.994946208
202502,1402,0.49361108
202502,1414,0.967718292
202502,1419,0.757174197
202502,1438,1.075090321
202502,1440,1.299783947
202502,1532,0.960698682
202502,1603,1.100256936
202502,1605,2.011382579
202502,1609,1.350898139
202502,1612,0.856520122
202502,1714,0.865366438
202502,1718,1.212416854
202502,1722,0.929669086
202502,1806,0.88656813
202502,1809,1.570035663
202502,1810,1.046628507
202502,1904,0.669360512
202502,1907,1.26489809
202502,2010,0.908164388
202502,2031,0.874345244
202502,2062,0.982170677
202502,2104,1.162709116
202502,2201,1.606927504
202502,2204,1.114675749
202502,2211,1.010996893
202502,2316,0.654592505
202502,2323,1.43093197
202502,2363,1.573363076
202502,2409,1.272779788
202502,2477,1.224806062
202502,2485,1.63758779
202502,2501,1.272752965
202502,2505,1.295079538
202502,2515,0.716530453
202502,2534,0.798999611
202502,2545,1.176826012
202502,2601,0.966407805
202502,2605,0.952649597
202502,2612,0.93916364
202502,2613,0.846097285
202502,2636,0.611501563
202502,2641,1.228618163
202502,2809,0.044469088
202502,2867,0.473597146
202502,2913,1.159559827
202502,3011,0.056004752
202502,3015,1.266944857
202502,3021,1.174629664
202502,3031,1.373399536
202502,3048,1.884552325
202502,3052,0.95314319
202502,3306,1.367460406
202502,3311,1.490416479
202502,3490,1.161363781
202502,3498,2.551400222
202502,3518,1.877616391
202502,3550,1.726074438
202502,3630,1.211353333
202502,3703,0.936745581
202502,3709,1.849290428
202502,3710,1.262162948
202502,4417,0.410434746
202502,4526,2.045570049
202502,4540,1.91101158
202502,4555,1.487536843
202502,4736,0.249748553
202502,4934,2.102006364
202502,5283,0.510449357
202502,5478,1.048481389
202502,5521,0.859029617
202502,5608,1.149310571
202502,6116,1.454586095
202502,6126,1.025069146
202502,6153,2.178500713
202502,6179,1.281689232
202502,6182,2.930383512
202502,6269,1.275791787
202502,6270,1.185583744
202502,6477,1.485225119
